Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFB1CS,2014.06,4863.88,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2014.09,4811.664,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2014.12,4795.047,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2015.03,4672.604,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2015.06,4626.114,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2015.09,4668.798,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2015.12,4671.05,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2016.03,4740.674,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2016.06,4692.847,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2016.09,4776.342,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2016.12,4871.439,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2017.03,4871.902,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2017.06,5044.39,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2017.09,5055.173,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2017.12,5271.999,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2018.03,5289.421,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2018.06,5499.937,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2018.09,5557.621,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2018.12,5480.024,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2019.03,5540.67,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2019.06,5485.431,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2019.09,5602.372,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2019.12,5589.545,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2020.03,5461.182,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2020.06,4771.598,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2020.09,5780.883,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2020.12,5753.68,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2021.03,6061.365,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2021.06,6238.342,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2021.09,6201.899,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2021.12,6792.522,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2022.03,7271.633,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2022.06,6626.829,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2022.09,6724.798,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2022.12,6802.262,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CS,2023.03,7161.033,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFB1CT,1995.03,2218.593,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1995.06,2345.024,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1995.09,2460.255,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1995.12,2505.57,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1996.03,2467.565,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1996.06,2405.11,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1996.09,2388.118,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1996.12,2356.483,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1997.03,2324.672,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1997.06,2281.292,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1997.09,2229.131,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1997.12,2281.489,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1998.03,2354.576,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1998.06,2326.678,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1998.09,2287.319,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1998.12,2364.022,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1999.03,2542.233,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1999.06,2815.198,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1999.09,2965.523,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,1999.12,2972.303,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2000.03,2920.261,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2000.06,2962.232,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2000.09,3056.993,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2000.12,3145.589,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2001.03,3207.337,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2001.06,3296.575,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2001.09,3360.052,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2001.12,3361.038,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2002.03,3402.216,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2002.06,3402.747,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2002.09,3405.771,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2002.12,3359.43,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2003.03,3298.321,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2003.06,3284.72,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2003.09,3381.195,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2003.12,3487.166,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFB1CT,2004.03,3566.755,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend,
